*********************************************************
Program parameters

baseParams	(Str)	1.0 10.0 1
clusterParams	(Str)	0.05 2 1.0 2.0
desolvationParams	(Str)	500.0 1.0
ligandGrid	(Str)	0.35 6.0 3.0
ligandMs	(Str)	20.0 1.4
ligandPdb	(Str)	BPA_0001.fa.pdb
ligandSeg	(Str)	5.0 15.0 0.1 1 1 1 5
log-file	(Str)	patch_dock.log
log-level	(Str)	2
matchAlgorithm	(Str)	1
matchingParams	(Str)	2.0 1.0 0.4 0.5 0.9
protLib	(Str)	/gpfs/DS3524-1/WORK/greisen/ExternalProgram/patchdock/PatchDock/chem.lib
receptorGrid	(Str)	0.5 6.0 6.0
receptorMs	(Str)	10.0 1.8
receptorPdb	(Str)	TJ41C3_pm1_v2.pdb
receptorSeg	(Str)	10.0 20.0 0.5 0 0 1 5
scoreParams	(Str)	0.3 -4.0 0.4 0.0 0.0 200 -4 -2 0 1 0

*********************************************************

   # | score | pen.  | Area    | as1   | as2   | as12  | ACE     | hydroph | Energy  |cluster| dist. || Ligand Transformation
 515 |  3276 | -2.16 |  407.20 |     0 |     0 |     0 |   57.06 |    0.00 |    0.00 |     0 | 0.00 || 2.38142 0.94737 2.79491 7.52413 -14.97689 2.18190
 516 |  3274 | -2.76 |  423.70 |     0 |     0 |     0 | -171.23 |    0.00 |    0.00 |     0 | 0.00 || 2.50871 -1.13624 2.15543 -26.48301 25.54046 -0.44670
 517 |  3274 | -2.51 |  406.70 |     0 |     0 |     0 | -184.48 |    0.00 |    0.00 |     0 | 0.00 || 2.11534 0.36263 -3.06732 -1.95870 -3.57665 31.25163
 518 |  3274 | -2.50 |  452.60 |     0 |     0 |     0 |   -9.25 |    0.00 |    0.00 |     0 | 0.00 || 1.02525 -0.18616 -1.47733 13.91620 5.70657 -26.77802
 519 |  3274 | -2.59 |  432.30 |     0 |     0 |     0 | -183.29 |    0.00 |    0.00 |     0 | 0.00 || 1.66585 -0.82470 -0.82138 34.78647 9.02724 -2.61590
 520 |  3274 | -2.34 |  399.30 |     0 |     0 |     0 |  -44.80 |    0.00 |    0.00 |     0 | 0.00 || 1.85070 0.57130 0.33348 -8.94373 18.68483 8.92316
 521 |  3272 | -2.15 |  408.90 |     0 |     0 |     0 | -134.63 |    0.00 |    0.00 |     0 | 0.00 || -0.99975 0.98742 -3.06301 -20.16943 26.69818 12.24623
 522 |  3272 | -1.91 |  396.30 |     0 |     0 |     0 | -138.84 |    0.00 |    0.00 |     0 | 0.00 || -2.74165 0.70579 -0.41230 2.45309 -7.82810 5.71945
 523 |  3272 | -1.89 |  380.10 |     0 |     0 |     0 |  -28.09 |    0.00 |    0.00 |     0 | 0.00 || -3.07081 -0.06460 -0.85523 -14.27226 13.74603 16.13948
 524 |  3272 | -2.08 |  392.20 |     0 |     0 |     0 | -118.01 |    0.00 |    0.00 |     0 | 0.00 || 2.69013 0.69642 2.88103 -1.02391 -23.75909 10.01744
 525 |  3270 | -2.46 |  464.50 |     0 |     0 |     0 | -151.91 |    0.00 |    0.00 |     0 | 0.00 || -2.55158 0.79487 -1.20780 -23.01427 14.17534 9.47248
 526 |  3268 | -2.60 |  451.90 |     0 |     0 |     0 |  -42.17 |    0.00 |    0.00 |     0 | 0.00 || -1.64720 -0.56151 0.44581 18.46782 -20.67763 -12.47171
 527 |  3268 | -2.36 |  446.30 |     0 |     0 |     0 |  -72.28 |    0.00 |    0.00 |     0 | 0.00 || -0.92040 0.69163 0.29670 30.13209 -7.61559 -25.95397
 528 |  3268 | -2.69 |  478.80 |     0 |     0 |     0 | -104.23 |    0.00 |    0.00 |     0 | 0.00 || 0.89203 0.92463 -0.59092 16.97731 17.33185 -8.99932
 529 |  3268 | -1.99 |  401.60 |     0 |     0 |     0 |   69.49 |    0.00 |    0.00 |     0 | 0.00 || 1.40579 0.79170 -2.19399 14.71616 -15.84405 -13.64202
 530 |  3268 | -1.75 |  381.60 |     0 |     0 |     0 |   38.43 |    0.00 |    0.00 |     0 | 0.00 || -1.45885 -0.53257 -0.28606 -5.16797 -20.72394 -22.91665
 531 |  3266 | -2.57 |  449.90 |     0 |     0 |     0 | -220.75 |    0.00 |    0.00 |     0 | 0.00 || -0.11079 0.56412 -2.48708 -18.36915 -21.68046 -17.94164
 532 |  3266 | -2.62 |  466.70 |     0 |     0 |     0 | -162.90 |    0.00 |    0.00 |     0 | 0.00 || -1.72715 -0.83019 -1.10028 -24.14219 -23.08254 -7.26378
 533 |  3266 | -2.82 |  414.10 |     0 |     0 |     0 |  -84.05 |    0.00 |    0.00 |     0 | 0.00 || 0.14004 0.59048 1.63452 -16.60392 -1.84574 -22.41998
 534 |  3266 | -2.15 |  381.30 |     0 |     0 |     0 |  -21.72 |    0.00 |    0.00 |     0 | 0.00 || 2.93284 0.74849 0.56092 -23.92945 16.49336 15.01498
 535 |  3264 | -2.72 |  427.60 |     0 |     0 |     0 |  -69.70 |    0.00 |    0.00 |     0 | 0.00 || 1.48146 -0.77306 2.36107 -6.01012 -9.68939 -18.40554
 536 |  3264 | -2.29 |  454.90 |     0 |     0 |     0 |  -76.65 |    0.00 |    0.00 |     0 | 0.00 || 2.86766 0.88758 -0.13004 -18.29956 -2.03301 10.98977
 537 |  3264 | -2.38 |  425.90 |     0 |     0 |     0 |  -45.45 |    0.00 |    0.00 |     0 | 0.00 || -0.82992 0.18548 -1.77973 -19.02225 -18.25744 -34.42693
 538 |  3264 | -2.33 |  410.80 |     0 |     0 |     0 | -112.08 |    0.00 |    0.00 |     0 | 0.00 || -1.77108 -0.79768 2.51029 10.29658 25.23388 -7.85449
 539 |  3262 | -2.26 |  387.60 |     0 |     0 |     0 | -132.59 |    0.00 |    0.00 |     0 | 0.00 || -2.24266 1.25061 -2.41866 -16.43506 11.19286 24.83300
 540 |  3262 | -2.74 |  450.50 |     0 |     0 |     0 |  -77.08 |    0.00 |    0.00 |     0 | 0.00 || -1.52533 -1.23386 -2.51839 -13.18039 26.68320 -13.51715
 541 |  3262 | -2.53 |  430.50 |     0 |     0 |     0 | -173.96 |    0.00 |    0.00 |     0 | 0.00 || -1.09740 -0.85264 -1.31581 -2.18111 1.45587 -18.62205
 542 |  3262 | -2.42 |  414.70 |     0 |     0 |     0 | -158.05 |    0.00 |    0.00 |     0 | 0.00 || -1.47671 -1.07019 -0.08029 12.42683 -20.73184 -15.01617
 543 |  3262 | -1.92 |  378.20 |     0 |     0 |     0 |   49.91 |    0.00 |    0.00 |     0 | 0.00 || 2.84619 0.87244 -0.63824 -10.75109 9.51069 2.91974
 544 |  3260 | -1.89 |  365.90 |     0 |     0 |     0 |   -1.86 |    0.00 |    0.00 |     0 | 0.00 || 0.49191 -0.55606 0.11712 -20.88441 33.96835 -14.61348
 545 |  3258 | -2.39 |  450.30 |     0 |     0 |     0 | -206.15 |    0.00 |    0.00 |     0 | 0.00 || -0.72822 0.20554 2.94934 7.75139 11.84791 -19.86921
 546 |  3258 | -2.34 |  410.40 |     0 |     0 |     0 |  -40.94 |    0.00 |    0.00 |     0 | 0.00 || 0.46429 -0.42094 -1.37346 4.18621 14.43635 -34.59971
 547 |  3258 | -1.97 |  389.40 |     0 |     0 |     0 |   52.16 |    0.00 |    0.00 |     0 | 0.00 || -2.84406 0.42768 0.07144 -4.02762 -9.67384 4.57307
 548 |  3258 | -2.42 |  425.30 |     0 |     0 |     0 | -122.12 |    0.00 |    0.00 |     0 | 0.00 || -0.57014 -0.86565 1.30256 19.03257 -12.71448 -28.91173
 549 |  3256 | -1.22 |  353.40 |     0 |     0 |     0 |  -97.79 |    0.00 |    0.00 |     0 | 0.00 || -2.74659 1.31161 -1.84820 5.81810 15.89182 26.68634
 550 |  3256 | -2.38 |  436.20 |     0 |     0 |     0 | -127.00 |    0.00 |    0.00 |     0 | 0.00 || 0.48275 -0.84440 -1.25414 8.62285 19.19481 -16.50971
 551 |  3256 | -2.13 |  414.90 |     0 |     0 |     0 |   56.81 |    0.00 |    0.00 |     0 | 0.00 || 0.49395 -1.22924 -2.05273 19.91837 6.30297 -22.05043
 552 |  3254 | -2.35 |  430.80 |     0 |     0 |     0 | -222.39 |    0.00 |    0.00 |     0 | 0.00 || -1.53706 -0.09527 -2.63905 -21.16148 4.64584 -7.32084
 553 |  3254 | -2.39 |  403.80 |     0 |     0 |     0 | -101.74 |    0.00 |    0.00 |     0 | 0.00 || 1.09465 0.55020 -0.73397 9.61689 26.74439 -10.06320
 554 |  3254 | -2.15 |  409.20 |     0 |     0 |     0 | -158.05 |    0.00 |    0.00 |     0 | 0.00 || -2.14346 0.56977 1.66425 12.28962 -10.63937 -2.60904
 555 |  3252 | -2.76 |  445.90 |     0 |     0 |     0 | -147.66 |    0.00 |    0.00 |     0 | 0.00 || 0.60051 -0.43708 -2.91336 17.04517 -14.81375 -20.10184
 556 |  3252 | -2.99 |  434.10 |     0 |     0 |     0 | -190.95 |    0.00 |    0.00 |     0 | 0.00 || 2.34580 0.66167 2.61601 -9.98435 -23.03458 31.95442
 557 |  3250 | -2.73 |  446.80 |     0 |     0 |     0 | -207.26 |    0.00 |    0.00 |     0 | 0.00 || -2.27535 -0.69934 0.54403 11.77521 -22.05211 2.97900
 558 |  3250 | -1.93 |  407.10 |     0 |     0 |     0 | -154.09 |    0.00 |    0.00 |     0 | 0.00 || -1.26604 -0.67718 -2.21662 -22.07237 0.28275 -17.03894
 559 |  3250 | -2.60 |  446.30 |     0 |     0 |     0 |  -34.72 |    0.00 |    0.00 |     0 | 0.00 || 2.31600 1.40540 -0.21546 -15.87431 5.92440 -10.99177
 560 |  3250 | -2.04 |  360.50 |     0 |     0 |     0 |  -28.25 |    0.00 |    0.00 |     0 | 0.00 || -2.68214 0.45501 0.69275 -5.53204 -34.64696 15.54946
 561 |  3248 | -2.68 |  441.70 |     0 |     0 |     0 | -188.12 |    0.00 |    0.00 |     0 | 0.00 || 3.07618 -0.07390 -1.32129 -8.71150 5.26450 18.05959
 562 |  3248 | -2.11 |  365.90 |     0 |     0 |     0 | -124.16 |    0.00 |    0.00 |     0 | 0.00 || 0.16379 -1.23570 0.94466 -3.58848 -13.44065 4.96823
 563 |  3246 | -1.64 |  339.60 |     0 |     0 |     0 |  -27.47 |    0.00 |    0.00 |     0 | 0.00 || 3.07931 0.64110 -2.06381 -11.71678 30.75126 17.62850
 564 |  3244 | -2.97 |  481.40 |     0 |     0 |     0 | -148.35 |    0.00 |    0.00 |     0 | 0.00 || 2.91264 -1.48481 0.83037 8.36374 7.60829 -7.24586
 565 |  3244 | -2.21 |  416.70 |     0 |     0 |     0 | -155.03 |    0.00 |    0.00 |     0 | 0.00 || 1.61214 -0.79995 -3.06897 12.54045 -22.16943 -7.74109
 566 |  3244 | -1.67 |  363.60 |     0 |     0 |     0 |   -4.48 |    0.00 |    0.00 |     0 | 0.00 || 3.05856 -0.02119 1.33185 -7.94943 -18.49406 17.02612
 567 |  3244 | -2.15 |  420.50 |     0 |     0 |     0 |  -99.54 |    0.00 |    0.00 |     0 | 0.00 || -1.55441 -0.37597 -2.29682 -21.14165 7.89132 -9.55011
 568 |  3242 | -2.86 |  467.80 |     0 |     0 |     0 | -175.71 |    0.00 |    0.00 |     0 | 0.00 || 2.40705 0.85679 -1.85467 8.07536 -2.52239 11.65707
 569 |  3242 | -2.59 |  439.10 |     0 |     0 |     0 |   -9.49 |    0.00 |    0.00 |     0 | 0.00 || 1.34972 0.30857 -1.95292 15.53174 -22.24422 -17.30256
 570 |  3242 | -2.48 |  421.40 |     0 |     0 |     0 |  -92.67 |    0.00 |    0.00 |     0 | 0.00 || -0.63647 0.25303 -1.20731 -13.85184 -3.33258 -35.27234
 571 |  3240 | -2.15 |  409.40 |     0 |     0 |     0 | -126.93 |    0.00 |    0.00 |     0 | 0.00 || -2.92616 0.45530 2.84630 -1.62532 19.86490 7.49909
 572 |  3238 | -1.67 |  361.80 |     0 |     0 |     0 |  -87.92 |    0.00 |    0.00 |     0 | 0.00 || -3.05226 1.14587 0.37191 -17.79747 1.31900 30.52865
 573 |  3238 | -2.49 |  405.30 |     0 |     0 |     0 |  -97.40 |    0.00 |    0.00 |     0 | 0.00 || 1.37775 0.23400 -0.61153 32.23796 15.96258 -12.95178
 574 |  3234 | -2.53 |  421.90 |     0 |     0 |     0 | -176.97 |    0.00 |    0.00 |     0 | 0.00 || 0.71591 -0.25557 -0.01644 15.84457 17.26474 -17.37872
 575 |  3234 | -2.36 |  391.30 |     0 |     0 |     0 |  -43.11 |    0.00 |    0.00 |     0 | 0.00 || 1.97430 0.98734 -1.32742 4.40124 -10.79104 12.53508
 576 |  3234 | -2.23 |  392.50 |     0 |     0 |     0 | -131.34 |    0.00 |    0.00 |     0 | 0.00 || 0.49050 -0.26607 2.82738 8.54561 -16.77653 -0.88477
 577 |  3234 | -1.99 |  391.80 |     0 |     0 |     0 |  -12.88 |    0.00 |    0.00 |     0 | 0.00 || 2.68318 0.71469 -2.41659 5.02329 9.25061 -1.36800
 578 |  3234 | -2.25 |  394.70 |     0 |     0 |     0 |  -69.63 |    0.00 |    0.00 |     0 | 0.00 || 1.61598 -0.11521 1.69076 -20.76064 6.78096 10.96735
 579 |  3234 | -2.14 |  418.10 |     0 |     0 |     0 |   59.24 |    0.00 |    0.00 |     0 | 0.00 || 0.68470 -1.31204 2.27493 -5.21220 -21.04312 -20.00463
 580 |  3234 | -2.22 |  399.90 |     0 |     0 |     0 | -113.93 |    0.00 |    0.00 |     0 | 0.00 || 2.73459 0.07116 -2.97315 13.29451 -5.99763 11.59542
 581 |  3232 | -2.40 |  418.50 |     0 |     0 |     0 | -187.22 |    0.00 |    0.00 |     0 | 0.00 || 0.01120 -1.21790 0.13921 -28.55743 -11.96889 -18.08676
 582 |  3232 | -1.87 |  371.70 |     0 |     0 |     0 |   45.87 |    0.00 |    0.00 |     0 | 0.00 || -2.91272 0.42689 -2.98448 2.58424 10.29735 5.16037
 583 |  3232 | -2.76 |  444.90 |     0 |     0 |     0 | -121.73 |    0.00 |    0.00 |     0 | 0.00 || 0.51116 -1.34550 2.52023 0.25697 -24.69009 -10.34843
 584 |  3230 | -2.57 |  446.90 |     0 |     0 |     0 | -134.31 |    0.00 |    0.00 |     0 | 0.00 || -1.52334 0.00326 -1.75087 -28.81280 -13.74614 -9.47009
 585 |  3230 | -2.66 |  446.00 |     0 |     0 |     0 | -186.06 |    0.00 |    0.00 |     0 | 0.00 || 1.02786 0.44147 2.82718 0.51308 -16.35123 -7.69903
 586 |  3230 | -2.60 |  415.70 |     0 |     0 |     0 | -161.82 |    0.00 |    0.00 |     0 | 0.00 || 1.34427 0.39054 -3.13127 -13.60410 -29.93413 16.21406
 587 |  3230 | -2.21 |  387.00 |     0 |     0 |     0 | -179.60 |    0.00 |    0.00 |     0 | 0.00 || 2.95675 0.66580 2.17595 1.09346 6.10536 36.80820
 588 |  3230 | -2.54 |  461.40 |     0 |     0 |     0 | -130.98 |    0.00 |    0.00 |     0 | 0.00 || 2.93763 0.76798 0.37826 -11.64618 2.04288 24.01164
 589 |  3230 | -2.23 |  395.70 |     0 |     0 |     0 |  -64.80 |    0.00 |    0.00 |     0 | 0.00 || 1.86639 -0.06305 -0.41320 15.81225 12.65659 16.95872
 590 |  3230 | -2.04 |  410.90 |     0 |     0 |     0 | -112.73 |    0.00 |    0.00 |     0 | 0.00 || -1.83567 1.20898 -0.41516 6.30139 -19.02812 -10.90469
 591 |  3228 | -2.50 |  431.80 |     0 |     0 |     0 | -219.89 |    0.00 |    0.00 |     0 | 0.00 || 1.48316 0.79800 3.04126 -13.40810 -29.58511 18.22203
 592 |  3228 | -2.13 |  419.80 |     0 |     0 |     0 |    7.37 |    0.00 |    0.00 |     0 | 0.00 || -1.52463 0.40413 3.08971 -11.14862 28.13132 -22.13577
 593 |  3228 | -2.19 |  404.20 |     0 |     0 |     0 | -141.44 |    0.00 |    0.00 |     0 | 0.00 || 0.81219 0.35911 -2.66254 18.62178 -20.56762 -16.32903
 594 |  3228 | -2.43 |  449.50 |     0 |     0 |     0 | -124.51 |    0.00 |    0.00 |     0 | 0.00 || -1.11011 0.06165 0.55953 28.02273 -12.42426 -17.98865
 595 |  3228 | -2.63 |  417.90 |     0 |     0 |     0 | -171.77 |    0.00 |    0.00 |     0 | 0.00 || -1.59990 0.93009 -2.33193 -2.93677 9.53294 -4.92823
 596 |  3226 | -2.73 |  444.00 |     0 |     0 |     0 |  -66.49 |    0.00 |    0.00 |     0 | 0.00 || -3.06544 0.96769 -0.11743 -16.45006 1.33395 23.93654
 597 |  3226 | -1.65 |  370.40 |     0 |     0 |     0 |  -20.17 |    0.00 |    0.00 |     0 | 0.00 || -0.60372 0.00655 2.77008 -15.63115 31.64038 -24.29501
 598 |  3226 | -2.78 |  430.60 |     0 |     0 |     0 | -144.66 |    0.00 |    0.00 |     0 | 0.00 || -1.58461 0.03574 1.00081 26.60258 -8.67041 -6.33309
 599 |  3224 | -2.99 |  451.10 |     0 |     0 |     0 | -218.32 |    0.00 |    0.00 |     0 | 0.00 || 2.09359 0.11769 -2.15789 6.23993 0.03855 12.21624
 600 |  3224 | -2.45 |  414.20 |     0 |     0 |     0 | -174.51 |    0.00 |    0.00 |     0 | 0.00 || 1.25550 1.32907 0.14273 -8.72311 8.35014 -3.15262
 601 |  3222 | -2.45 |  394.20 |     0 |     0 |     0 | -125.75 |    0.00 |    0.00 |     0 | 0.00 || 1.59357 0.58634 -2.60514 0.08485 -27.78841 22.93803
 602 |  3222 | -2.07 |  396.20 |     0 |     0 |     0 |   69.59 |    0.00 |    0.00 |     0 | 0.00 || 0.05126 -0.65440 -2.08570 7.71785 6.05364 -32.70327
 603 |  3220 | -2.40 |  420.20 |     0 |     0 |     0 |  -12.31 |    0.00 |    0.00 |     0 | 0.00 || 1.19885 -0.81958 2.73075 1.62999 -16.92327 -26.48137
 604 |  3220 | -2.36 |  456.90 |     0 |     0 |     0 |  -65.83 |    0.00 |    0.00 |     0 | 0.00 || 0.25685 0.33019 2.54199 -17.20203 6.85127 -26.44239
 605 |  3220 | -2.59 |  419.40 |     0 |     0 |     0 |   -8.03 |    0.00 |    0.00 |     0 | 0.00 || -0.41943 1.13280 -0.85350 5.70765 -29.54072 -24.50398
 606 |  3218 | -2.37 |  407.10 |     0 |     0 |     0 | -112.29 |    0.00 |    0.00 |     0 | 0.00 || -1.50787 0.14808 2.51182 0.89136 33.39586 -12.79750
 607 |  3218 | -2.02 |  453.60 |     0 |     0 |     0 |  -62.56 |    0.00 |    0.00 |     0 | 0.00 || -1.31975 -0.57469 -1.42996 -25.17959 -6.80350 -17.32100
 608 |  3218 | -2.73 |  427.50 |     0 |     0 |     0 |  -91.40 |    0.00 |    0.00 |     0 | 0.00 || -0.14007 -0.95052 0.47203 -14.95516 -1.35098 -10.18576
 609 |  3218 | -2.29 |  438.60 |     0 |     0 |     0 |  -90.56 |    0.00 |    0.00 |     0 | 0.00 || -0.00108 -0.97769 -2.50813 10.28122 3.00189 -11.25111
 610 |  3218 | -2.51 |  438.30 |     0 |     0 |     0 |  -55.13 |    0.00 |    0.00 |     0 | 0.00 || 1.22743 0.63307 -2.35967 7.19500 -31.78477 -17.97615
 611 |  3218 | -2.44 |  399.20 |     0 |     0 |     0 |   23.49 |    0.00 |    0.00 |     0 | 0.00 || 1.31390 1.14152 3.00731 -12.15952 -12.60746 -17.45574
 612 |  3218 | -2.25 |  393.50 |     0 |     0 |     0 |   10.91 |    0.00 |    0.00 |     0 | 0.00 || -2.09376 -1.06882 2.03773 13.79540 20.12740 7.03380
 613 |  3216 | -2.54 |  425.80 |     0 |     0 |     0 | -102.95 |    0.00 |    0.00 |     0 | 0.00 || -0.63201 0.22584 2.92889 5.82257 13.65706 -35.31120
 614 |  3216 | -2.30 |  367.00 |     0 |     0 |     0 |  -51.13 |    0.00 |    0.00 |     0 | 0.00 || -1.39209 0.24326 -0.12954 27.59019 -18.81809 -9.12878
 615 |  3216 | -2.52 |  446.00 |     0 |     0 |     0 |  -19.80 |    0.00 |    0.00 |     0 | 0.00 || 1.47982 -1.07937 -2.01997 14.25074 -23.83237 -21.69105
 616 |  3216 | -2.74 |  413.90 |     0 |     0 |     0 | -105.50 |    0.00 |    0.00 |     0 | 0.00 || 1.23930 -0.36803 0.25082 16.94847 21.67440 -12.96893
 617 |  3216 | -2.23 |  400.60 |     0 |     0 |     0 | -193.42 |    0.00 |    0.00 |     0 | 0.00 || 0.06298 -1.11546 2.25553 23.87689 -18.09843 -20.74693
 618 |  3214 | -2.37 |  384.30 |     0 |     0 |     0 |  -48.40 |    0.00 |    0.00 |     0 | 0.00 || 2.23348 1.06143 -1.40905 37.50623 14.87188 9.69084
 619 |  3214 | -2.39 |  446.60 |     0 |     0 |     0 |  -90.98 |    0.00 |    0.00 |     0 | 0.00 || 1.14272 0.69396 -1.29046 21.16663 4.52434 -4.05922
 620 |  3214 | -2.43 |  422.30 |     0 |     0 |     0 | -148.24 |    0.00 |    0.00 |     0 | 0.00 || -2.08815 -0.82342 -1.66947 -29.02895 -18.76070 -11.15450
 621 |  3214 | -1.71 |  366.50 |     0 |     0 |     0 |   73.81 |    0.00 |    0.00 |     0 | 0.00 || 0.69722 -0.90627 2.78844 1.97356 -19.35046 -28.27363
 622 |  3212 | -3.04 |  456.20 |     0 |     0 |     0 | -185.00 |    0.00 |    0.00 |     0 | 0.00 || -2.20076 0.76916 1.91483 31.73637 2.84690 5.82236
 623 |  3212 | -2.50 |  445.30 |     0 |     0 |     0 |  -30.85 |    0.00 |    0.00 |     0 | 0.00 || -1.32739 -0.19280 -1.93234 -23.94993 0.04748 -16.92327
 624 |  3212 | -2.77 |  455.00 |     0 |     0 |     0 |  -92.95 |    0.00 |    0.00 |     0 | 0.00 || 2.55173 -1.31802 1.10131 1.03460 26.89458 -0.79896
 625 |  3212 | -2.28 |  379.00 |     0 |     0 |     0 |   50.92 |    0.00 |    0.00 |     0 | 0.00 || -0.43047 -0.90066 2.90296 13.36904 1.57603 -30.94523
 626 |  3210 | -2.58 |  415.10 |     0 |     0 |     0 | -152.95 |    0.00 |    0.00 |     0 | 0.00 || 1.35010 0.95667 1.65042 -29.22321 16.41442 -3.74064
 627 |  3210 | -2.39 |  394.20 |     0 |     0 |     0 |   10.38 |    0.00 |    0.00 |     0 | 0.00 || 0.90369 -1.13371 -2.67763 8.76239 -6.93364 -28.64252
 628 |  3208 | -2.47 |  424.20 |     0 |     0 |     0 | -147.63 |    0.00 |    0.00 |     0 | 0.00 || -0.79912 0.92843 -1.46290 -19.23938 -26.55882 8.46409
 629 |  3208 | -2.51 |  376.80 |     0 |     0 |     0 |  -73.18 |    0.00 |    0.00 |     0 | 0.00 || -0.78104 -1.37278 2.48317 46.78561 0.09355 -9.08037
 630 |  3208 | -3.04 |  423.00 |     0 |     0 |     0 | -186.38 |    0.00 |    0.00 |     0 | 0.00 || 2.05741 0.66568 2.14543 2.15149 -13.98526 10.28331
 631 |  3208 | -2.08 |  415.60 |     0 |     0 |     0 |  -71.77 |    0.00 |    0.00 |     0 | 0.00 || -0.35467 -0.25346 -2.29805 -4.51198 0.15311 -24.84335
 632 |  3206 | -2.38 |  462.30 |     0 |     0 |     0 | -209.19 |    0.00 |    0.00 |     0 | 0.00 || 1.08757 0.40206 0.56983 -11.36527 9.61216 -6.27693
 633 |  3206 | -2.62 |  451.40 |     0 |     0 |     0 | -210.47 |    0.00 |    0.00 |     0 | 0.00 || -0.96065 0.27550 1.98288 2.90097 26.73365 -15.79850
 634 |  3206 | -2.40 |  424.20 |     0 |     0 |     0 |  -27.60 |    0.00 |    0.00 |     0 | 0.00 || -1.93808 -0.41916 -0.79977 -18.49067 -9.07330 -15.34836
 635 |  3204 | -2.53 |  448.00 |     0 |     0 |     0 | -244.32 |    0.00 |    0.00 |     0 | 0.00 || 2.67899 -0.27024 -3.07261 -16.60709 -18.30745 17.21776
 636 |  3202 | -2.30 |  356.30 |     0 |     0 |     0 |  -40.92 |    0.00 |    0.00 |     0 | 0.00 || -3.04384 1.25432 0.01220 7.18467 -5.27601 9.26260
 637 |  3202 | -3.07 |  422.80 |     0 |     0 |     0 |  -56.82 |    0.00 |    0.00 |     0 | 0.00 || -2.68231 1.36996 -3.03251 6.04660 22.73442 -11.84745
 638 |  3202 | -2.54 |  409.50 |     0 |     0 |     0 |  -86.75 |    0.00 |    0.00 |     0 | 0.00 || -1.01544 0.79497 -0.59462 2.36271 -16.47569 -11.64927
 639 |  3202 | -2.30 |  449.70 |     0 |     0 |     0 |  -87.70 |    0.00 |    0.00 |     0 | 0.00 || 0.03258 -0.31281 -0.16144 4.77145 3.93958 -26.74200
 640 |  3200 | -2.83 |  446.30 |     0 |     0 |     0 | -182.00 |    0.00 |    0.00 |     0 | 0.00 || -2.32958 -0.25504 -0.06579 17.26495 -22.37474 24.33097
 641 |  3200 | -2.83 |  408.40 |     0 |     0 |     0 | -126.82 |    0.00 |    0.00 |     0 | 0.00 || -0.29973 -1.11766 1.11317 -14.01472 -0.57022 -23.58240
 642 |  3198 | -2.72 |  431.10 |     0 |     0 |     0 |  -57.66 |    0.00 |    0.00 |     0 | 0.00 || 2.53690 0.75957 2.64146 -0.83879 -17.60535 9.69112
 643 |  3196 | -2.38 |  374.50 |     0 |     0 |     0 | -119.36 |    0.00 |    0.00 |     0 | 0.00 || -2.27657 1.41575 -0.26592 -2.47106 -19.26124 23.15602
 644 |  3196 | -2.28 |  392.10 |     0 |     0 |     0 | -136.10 |    0.00 |    0.00 |     0 | 0.00 || 0.27362 -0.02647 -1.21032 6.85584 12.49743 -2.61290
 645 |  3196 | -2.73 |  438.10 |     0 |     0 |     0 | -125.81 |    0.00 |    0.00 |     0 | 0.00 || -2.65604 1.13967 -2.46474 1.07002 23.63613 16.46390
 646 |  3196 | -2.13 |  419.80 |     0 |     0 |     0 |  -64.93 |    0.00 |    0.00 |     0 | 0.00 || -1.54023 0.83088 2.30631 11.22909 23.14776 6.09253
 647 |  3196 | -2.66 |  469.90 |     0 |     0 |     0 | -102.71 |    0.00 |    0.00 |     0 | 0.00 || 1.17504 -0.63618 1.57306 -22.52676 7.10829 -9.42391
 648 |  3196 | -2.55 |  423.10 |     0 |     0 |     0 | -132.70 |    0.00 |    0.00 |     0 | 0.00 || -2.81328 -0.37532 -2.60262 -9.47980 1.83580 12.82159
 649 |  3194 | -2.09 |  374.20 |     0 |     0 |     0 | -151.64 |    0.00 |    0.00 |     0 | 0.00 || -2.54369 -0.90520 -1.17644 5.34002 -22.85377 23.44814
 650 |  3194 | -2.55 |  464.60 |     0 |     0 |     0 |  -57.49 |    0.00 |    0.00 |     0 | 0.00 || -2.97117 0.88238 -2.23963 8.14667 12.32706 11.66115
 651 |  3194 | -1.37 |  352.80 |     0 |     0 |     0 |   68.09 |    0.00 |    0.00 |     0 | 0.00 || -2.93645 -1.51324 -2.56820 -22.11065 -4.65565 -19.50589
 652 |  3192 | -2.12 |  395.40 |     0 |     0 |     0 |  -78.53 |    0.00 |    0.00 |     0 | 0.00 || 1.75517 0.93766 1.26549 -29.40604 -12.73469 -2.61910
 653 |  3192 | -2.81 |  459.50 |     0 |     0 |     0 |  -51.03 |    0.00 |    0.00 |     0 | 0.00 || 1.47647 1.27213 -0.27682 1.98176 10.23448 -12.35828
 654 |  3192 | -2.89 |  409.20 |     0 |     0 |     0 | -147.60 |    0.00 |    0.00 |     0 | 0.00 || 0.53524 0.69614 2.36535 -27.77484 14.95820 -18.96516
 655 |  3190 | -2.78 |  441.40 |     0 |     0 |     0 | -102.75 |    0.00 |    0.00 |     0 | 0.00 || -2.33366 0.95587 0.38499 -0.83212 -11.96601 4.83573
