*********************************************************
Program parameters

baseParams	(Str)	1.0 10.0 1
clusterParams	(Str)	0.05 2 1.0 2.0
desolvationParams	(Str)	500.0 1.0
ligandGrid	(Str)	0.35 6.0 3.0
ligandMs	(Str)	20.0 1.4
ligandPdb	(Str)	BPA_0001.fa.pdb
ligandSeg	(Str)	5.0 15.0 0.1 1 1 1 5
log-file	(Str)	patch_dock.log
log-level	(Str)	2
matchAlgorithm	(Str)	1
matchingParams	(Str)	2.0 1.0 0.4 0.5 0.9
protLib	(Str)	/gpfs/DS3524-1/WORK/greisen/ExternalProgram/patchdock/PatchDock/chem.lib
receptorGrid	(Str)	0.5 6.0 6.0
receptorMs	(Str)	10.0 1.8
receptorPdb	(Str)	ank1C4.7.pdb
receptorSeg	(Str)	10.0 20.0 0.5 0 0 1 5
scoreParams	(Str)	0.3 -4.0 0.4 0.0 0.0 200 -4 -2 0 1 0

*********************************************************

   # | score | pen.  | Area    | as1   | as2   | as12  | ACE     | hydroph | Energy  |cluster| dist. || Ligand Transformation
 353 |  2370 | -1.38 |  248.40 |     0 |     0 |     0 |   28.76 |    0.00 |    0.00 |     0 | 0.00 || 0.89339 0.89172 -0.55485 38.51637 26.50005 -3.18769
 354 |  2370 | -2.34 |  327.60 |     0 |     0 |     0 | -119.15 |    0.00 |    0.00 |     0 | 0.00 || -2.52387 0.91671 1.34686 27.25664 -52.06448 4.02822
 355 |  2370 | -2.16 |  274.00 |     0 |     0 |     0 |   53.67 |    0.00 |    0.00 |     0 | 0.00 || -1.92842 1.13791 -0.37667 -7.91758 -21.67556 18.22243
 356 |  2368 | -2.39 |  283.40 |     0 |     0 |     0 |  -31.20 |    0.00 |    0.00 |     0 | 0.00 || 1.52911 -0.30745 1.13901 -1.35690 -3.74061 2.45250
 357 |  2368 | -2.59 |  303.40 |     0 |     0 |     0 |  -28.50 |    0.00 |    0.00 |     0 | 0.00 || -1.88555 0.22322 2.29448 29.95803 -4.29732 6.43953
 358 |  2368 | -2.09 |  274.00 |     0 |     0 |     0 |   12.69 |    0.00 |    0.00 |     0 | 0.00 || -0.32927 -0.95595 2.27639 28.83515 -29.68293 -14.31025
 359 |  2368 | -2.33 |  282.10 |     0 |     0 |     0 |   -7.32 |    0.00 |    0.00 |     0 | 0.00 || -0.30854 -0.50128 -2.46122 22.64009 23.41735 -17.62004
 360 |  2368 | -1.50 |  247.20 |     0 |     0 |     0 | -107.52 |    0.00 |    0.00 |     0 | 0.00 || -0.58293 -0.47217 3.03918 -22.85570 19.24509 -10.73828
 361 |  2368 | -2.13 |  271.10 |     0 |     0 |     0 | -154.15 |    0.00 |    0.00 |     0 | 0.00 || -3.05165 -0.07160 -2.13160 -8.88970 4.34788 23.61554
 362 |  2368 | -2.13 |  259.90 |     0 |     0 |     0 | -120.65 |    0.00 |    0.00 |     0 | 0.00 || 0.97815 -0.57867 2.24192 -43.35912 -23.16300 -0.44436
 363 |  2366 | -2.69 |  310.20 |     0 |     0 |     0 |  -36.21 |    0.00 |    0.00 |     0 | 0.00 || -1.31489 -0.17964 -0.43310 -22.37528 -36.34400 -8.17185
 364 |  2366 | -2.28 |  287.50 |     0 |     0 |     0 |    7.58 |    0.00 |    0.00 |     0 | 0.00 || 2.90707 0.65087 -1.38511 16.81899 -11.14552 24.11728
 365 |  2366 | -2.23 |  280.20 |     0 |     0 |     0 |  107.01 |    0.00 |    0.00 |     0 | 0.00 || -0.42404 1.00167 -2.28929 -24.47918 -41.14869 -14.78297
 366 |  2364 | -2.42 |  284.80 |     0 |     0 |     0 |  -40.27 |    0.00 |    0.00 |     0 | 0.00 || 1.68483 -0.06709 2.61487 2.89323 0.83957 7.63839
 367 |  2364 | -2.18 |  274.70 |     0 |     0 |     0 |   32.07 |    0.00 |    0.00 |     0 | 0.00 || 0.18119 1.39358 1.27978 -19.97357 41.55412 4.56439
 368 |  2362 | -1.99 |  280.40 |     0 |     0 |     0 |  -75.53 |    0.00 |    0.00 |     0 | 0.00 || -1.94104 0.01574 -2.36970 -36.13548 -4.32816 6.79869
 369 |  2362 | -1.85 |  275.10 |     0 |     0 |     0 | -154.11 |    0.00 |    0.00 |     0 | 0.00 || -0.80072 -0.28032 -0.30079 4.03485 -10.95710 -16.95430
 370 |  2362 | -1.59 |  253.70 |     0 |     0 |     0 | -123.64 |    0.00 |    0.00 |     0 | 0.00 || 1.71797 -1.03642 0.44435 -2.36745 30.69586 -0.00897
 371 |  2362 | -2.64 |  309.20 |     0 |     0 |     0 |  -49.09 |    0.00 |    0.00 |     0 | 0.00 || 2.22822 -0.44705 -0.11282 -9.11303 32.40393 17.27817
 372 |  2360 | -1.48 |  251.60 |     0 |     0 |     0 |   -4.00 |    0.00 |    0.00 |     0 | 0.00 || -2.88322 1.00927 -2.08348 -15.63801 32.84019 12.36537
 373 |  2360 | -1.99 |  287.30 |     0 |     0 |     0 |  108.55 |    0.00 |    0.00 |     0 | 0.00 || -0.79038 0.99610 0.51590 30.86248 22.50805 -11.27677
 374 |  2360 | -2.23 |  266.20 |     0 |     0 |     0 | -158.29 |    0.00 |    0.00 |     0 | 0.00 || -1.07245 1.21979 -0.71948 -5.87170 -8.39155 -4.13244
 375 |  2358 | -1.29 |  249.40 |     0 |     0 |     0 |   -0.68 |    0.00 |    0.00 |     0 | 0.00 || -0.96355 -0.52116 2.33596 28.85285 -10.22742 -16.04704
 376 |  2358 | -2.35 |  315.20 |     0 |     0 |     0 | -140.36 |    0.00 |    0.00 |     0 | 0.00 || -0.99032 -0.10595 1.00504 26.92909 -46.84817 -24.73947
 377 |  2358 | -1.81 |  283.10 |     0 |     0 |     0 |    0.35 |    0.00 |    0.00 |     0 | 0.00 || -0.22656 0.31208 2.86310 7.85929 -11.89405 -18.95764
 378 |  2356 | -3.11 |  389.30 |     0 |     0 |     0 |  -39.39 |    0.00 |    0.00 |     0 | 0.00 || 2.99122 -0.80395 -2.67814 -7.09999 -5.81053 28.51267
 379 |  2356 | -2.70 |  311.90 |     0 |     0 |     0 |  -36.21 |    0.00 |    0.00 |     0 | 0.00 || -1.31520 -0.18056 2.70863 22.38297 36.34422 -8.16627
 380 |  2356 | -1.73 |  252.70 |     0 |     0 |     0 |   85.05 |    0.00 |    0.00 |     0 | 0.00 || -2.96152 1.09246 -1.23690 -17.91534 -22.97062 1.09116
 381 |  2354 | -2.25 |  282.50 |     0 |     0 |     0 |   48.54 |    0.00 |    0.00 |     0 | 0.00 || 0.25835 -1.08880 -2.66817 39.90037 16.44129 -9.21708
 382 |  2354 | -2.04 |  275.20 |     0 |     0 |     0 |   63.44 |    0.00 |    0.00 |     0 | 0.00 || 2.37712 -1.28351 -2.39881 -6.59745 -18.82771 13.94842
 383 |  2352 | -2.20 |  299.30 |     0 |     0 |     0 |   39.58 |    0.00 |    0.00 |     0 | 0.00 || -1.44814 -0.03415 -3.09510 -13.30499 19.21421 11.69660
 384 |  2352 | -2.26 |  275.40 |     0 |     0 |     0 |   39.06 |    0.00 |    0.00 |     0 | 0.00 || -2.22408 0.43306 0.11668 20.25274 -40.88591 14.91452
 385 |  2352 | -1.87 |  276.00 |     0 |     0 |     0 | -194.49 |    0.00 |    0.00 |     0 | 0.00 || -0.21118 1.00511 -2.38214 -4.14730 -9.51043 -9.05718
 386 |  2352 | -1.73 |  272.20 |     0 |     0 |     0 | -158.41 |    0.00 |    0.00 |     0 | 0.00 || 1.85480 -0.77953 -2.49012 8.33318 -33.53631 1.11359
 387 |  2352 | -2.22 |  255.00 |     0 |     0 |     0 |  -42.16 |    0.00 |    0.00 |     0 | 0.00 || 3.07832 0.10508 0.10216 -16.70123 -9.58537 38.12768
 388 |  2352 | -2.12 |  278.60 |     0 |     0 |     0 |   53.07 |    0.00 |    0.00 |     0 | 0.00 || -1.03328 -1.50329 -2.02866 -6.04667 21.44163 6.84473
 389 |  2352 | -2.16 |  275.20 |     0 |     0 |     0 |   41.05 |    0.00 |    0.00 |     0 | 0.00 || 1.19019 -1.15758 1.06276 -17.61630 9.96942 4.35946
 390 |  2350 | -2.86 |  310.40 |     0 |     0 |     0 |  -40.77 |    0.00 |    0.00 |     0 | 0.00 || 1.21127 1.35660 1.21345 -33.13382 -5.27562 4.26572
 391 |  2350 | -2.43 |  286.70 |     0 |     0 |     0 |  -10.36 |    0.00 |    0.00 |     0 | 0.00 || 0.56170 0.64754 1.50550 3.07972 -7.71272 -7.80683
 392 |  2350 | -1.71 |  277.50 |     0 |     0 |     0 |  -88.30 |    0.00 |    0.00 |     0 | 0.00 || 2.91717 -0.32792 -2.63407 1.20949 -48.62599 9.00946
 393 |  2350 | -2.07 |  282.20 |     0 |     0 |     0 |   43.74 |    0.00 |    0.00 |     0 | 0.00 || -1.35981 1.33115 1.94398 14.46008 18.05399 13.52177
 394 |  2348 | -1.69 |  277.80 |     0 |     0 |     0 |    1.03 |    0.00 |    0.00 |     0 | 0.00 || -1.59355 0.11940 -2.67193 -26.29339 15.63252 16.26617
 395 |  2348 | -2.17 |  275.10 |     0 |     0 |     0 |   10.86 |    0.00 |    0.00 |     0 | 0.00 || -1.65869 -0.20026 1.01010 0.59356 -23.90344 -3.24346
 396 |  2348 | -1.51 |  249.70 |     0 |     0 |     0 | -109.41 |    0.00 |    0.00 |     0 | 0.00 || 2.46280 0.47967 -2.20019 10.84367 4.56728 21.07372
 397 |  2348 | -2.01 |  255.40 |     0 |     0 |     0 |  -42.32 |    0.00 |    0.00 |     0 | 0.00 || -0.67537 -0.24833 -1.05725 -1.72997 -24.48419 -3.57923
 398 |  2348 | -1.39 |  251.50 |     0 |     0 |     0 |   -8.73 |    0.00 |    0.00 |     0 | 0.00 || 1.97513 0.75101 1.90784 -33.01305 6.81895 13.04472
 399 |  2346 | -1.99 |  276.50 |     0 |     0 |     0 |  -35.33 |    0.00 |    0.00 |     0 | 0.00 || -2.17686 0.89537 -0.57682 -56.86967 -24.13721 -1.82804
 400 |  2346 | -1.81 |  269.80 |     0 |     0 |     0 |  -69.76 |    0.00 |    0.00 |     0 | 0.00 || 3.01739 0.58543 0.04512 -49.73003 -12.86723 9.36060
 401 |  2346 | -2.12 |  276.40 |     0 |     0 |     0 |  -65.10 |    0.00 |    0.00 |     0 | 0.00 || -1.88765 1.47945 -1.89139 -1.13638 31.51094 13.77373
 402 |  2344 | -1.76 |  264.40 |     0 |     0 |     0 |   22.05 |    0.00 |    0.00 |     0 | 0.00 || 2.18432 0.97549 3.08422 -11.08084 -32.27118 12.89612
 403 |  2344 | -2.08 |  258.20 |     0 |     0 |     0 |   26.30 |    0.00 |    0.00 |     0 | 0.00 || -2.76425 0.54249 -2.85468 -18.92743 -4.23125 20.00801
 404 |  2344 | -2.02 |  260.20 |     0 |     0 |     0 |   22.90 |    0.00 |    0.00 |     0 | 0.00 || -2.54545 -0.34641 -0.49158 -15.77420 4.15624 14.13030
 405 |  2344 | -1.73 |  252.60 |     0 |     0 |     0 |   85.05 |    0.00 |    0.00 |     0 | 0.00 || -2.96310 1.09175 -2.80717 -22.96292 17.89411 1.10998
 406 |  2344 | -1.90 |  279.10 |     0 |     0 |     0 |   85.75 |    0.00 |    0.00 |     0 | 0.00 || -0.01304 1.16329 -0.09906 28.69394 25.26896 -11.45853
 407 |  2342 | -1.93 |  268.20 |     0 |     0 |     0 |  -28.70 |    0.00 |    0.00 |     0 | 0.00 || 0.46207 1.33232 -2.08935 -13.60956 -35.86943 -1.69031
 408 |  2342 | -1.87 |  265.00 |     0 |     0 |     0 |   22.05 |    0.00 |    0.00 |     0 | 0.00 || 2.18239 0.97590 -0.05203 11.01191 32.24399 12.87319
 409 |  2342 | -2.47 |  333.60 |     0 |     0 |     0 |  -84.62 |    0.00 |    0.00 |     0 | 0.00 || -0.54464 -0.52892 -3.10933 21.96556 25.04800 -17.62819
 410 |  2342 | -2.18 |  286.70 |     0 |     0 |     0 |  -11.28 |    0.00 |    0.00 |     0 | 0.00 || 0.23030 1.12380 0.31202 35.38345 33.22613 0.01456
 411 |  2340 | -2.68 |  300.60 |     0 |     0 |     0 |  -61.31 |    0.00 |    0.00 |     0 | 0.00 || 2.00595 0.95020 -0.03083 8.63438 0.56794 11.30953
 412 |  2336 | -1.72 |  256.40 |     0 |     0 |     0 |   27.85 |    0.00 |    0.00 |     0 | 0.00 || 1.65334 -0.44844 2.44604 0.61854 5.56497 4.96563
 413 |  2336 | -2.11 |  273.00 |     0 |     0 |     0 | -114.75 |    0.00 |    0.00 |     0 | 0.00 || -2.32358 0.74787 -2.86860 14.64539 -21.26596 0.28564
 414 |  2336 | -2.03 |  276.00 |     0 |     0 |     0 | -196.13 |    0.00 |    0.00 |     0 | 0.00 || -0.22653 0.99072 0.81925 3.35943 10.11886 -9.38214
 415 |  2334 | -1.46 |  249.50 |     0 |     0 |     0 | -127.51 |    0.00 |    0.00 |     0 | 0.00 || -0.43860 -0.09780 1.71680 -0.24903 17.33311 -25.98482
 416 |  2334 | -1.93 |  257.80 |     0 |     0 |     0 | -161.14 |    0.00 |    0.00 |     0 | 0.00 || -1.25652 1.31684 2.37524 10.01537 7.38074 -2.24522
 417 |  2332 | -2.68 |  311.70 |     0 |     0 |     0 |  -46.81 |    0.00 |    0.00 |     0 | 0.00 || 1.23006 -0.38147 -1.03894 4.17951 -8.17070 -3.96699
 418 |  2332 | -2.63 |  315.10 |     0 |     0 |     0 |  -28.87 |    0.00 |    0.00 |     0 | 0.00 || 1.07600 -1.38187 2.81866 -19.51513 -5.38736 -3.90038
 419 |  2332 | -2.18 |  291.30 |     0 |     0 |     0 | -194.73 |    0.00 |    0.00 |     0 | 0.00 || -0.84299 -0.05629 -1.48103 -7.89816 -17.02245 -19.49622
 420 |  2330 | -2.51 |  306.60 |     0 |     0 |     0 |    7.58 |    0.00 |    0.00 |     0 | 0.00 || -0.98893 0.31369 0.18343 22.92994 -13.26783 5.79907
 421 |  2330 | -1.78 |  254.10 |     0 |     0 |     0 |   17.92 |    0.00 |    0.00 |     0 | 0.00 || 2.40015 0.20872 0.08301 22.10253 28.84315 19.63735
 422 |  2330 | -2.28 |  261.30 |     0 |     0 |     0 |  -73.79 |    0.00 |    0.00 |     0 | 0.00 || 0.69031 0.96160 -0.80783 17.93722 -1.02210 0.88718
 423 |  2328 | -1.76 |  273.80 |     0 |     0 |     0 |  102.92 |    0.00 |    0.00 |     0 | 0.00 || 2.10056 -0.46402 -2.95705 4.32186 7.75994 6.03636
 424 |  2326 | -2.55 |  292.90 |     0 |     0 |     0 |  -11.81 |    0.00 |    0.00 |     0 | 0.00 || -1.08829 -0.34809 2.45253 22.61500 13.31938 4.56205
 425 |  2326 | -3.09 |  364.20 |     0 |     0 |     0 |   15.01 |    0.00 |    0.00 |     0 | 0.00 || -0.56659 -0.06942 0.99125 0.84409 -3.58364 -3.52041
 426 |  2326 | -2.07 |  286.40 |     0 |     0 |     0 |  -59.36 |    0.00 |    0.00 |     0 | 0.00 || 1.80645 0.84770 -2.36000 1.52130 -25.93217 7.86958
 427 |  2326 | -1.41 |  248.50 |     0 |     0 |     0 |   27.58 |    0.00 |    0.00 |     0 | 0.00 || -2.57644 -0.07589 -2.71696 -32.70909 -6.30027 16.86982
 428 |  2326 | -2.62 |  315.30 |     0 |     0 |     0 |  -82.76 |    0.00 |    0.00 |     0 | 0.00 || -1.61585 0.83231 -0.69764 -50.59583 -32.44147 -8.26164
 429 |  2326 | -2.01 |  257.50 |     0 |     0 |     0 |   99.20 |    0.00 |    0.00 |     0 | 0.00 || -0.65298 -0.00185 -2.44502 -1.62136 34.99541 -26.21222
 430 |  2326 | -2.54 |  282.60 |     0 |     0 |     0 | -145.67 |    0.00 |    0.00 |     0 | 0.00 || 1.10910 -0.51185 0.73714 -23.44599 44.59962 0.98092
 431 |  2326 | -1.75 |  268.40 |     0 |     0 |     0 |   70.60 |    0.00 |    0.00 |     0 | 0.00 || 0.45865 -0.09733 -2.52435 6.86136 -11.89006 -5.13968
 432 |  2324 | -2.39 |  290.30 |     0 |     0 |     0 | -115.31 |    0.00 |    0.00 |     0 | 0.00 || -2.72876 -1.52925 1.63283 47.39507 34.97868 -7.07305
 433 |  2324 | -1.63 |  248.50 |     0 |     0 |     0 | -133.43 |    0.00 |    0.00 |     0 | 0.00 || 1.69254 -0.79651 1.48839 -25.00530 21.36834 -1.73494
 434 |  2324 | -2.30 |  293.70 |     0 |     0 |     0 |  -98.05 |    0.00 |    0.00 |     0 | 0.00 || 1.66966 -0.34179 -2.86144 12.01118 -49.31674 11.76377
 435 |  2324 | -1.46 |  249.70 |     0 |     0 |     0 | -116.58 |    0.00 |    0.00 |     0 | 0.00 || -2.65904 0.10391 0.29619 -24.33480 -22.05375 25.62273
 436 |  2324 | -1.93 |  273.10 |     0 |     0 |     0 |  -73.75 |    0.00 |    0.00 |     0 | 0.00 || 2.74644 0.63937 -2.92242 28.04097 19.36746 29.92529
 437 |  2322 | -1.74 |  263.30 |     0 |     0 |     0 | -163.40 |    0.00 |    0.00 |     0 | 0.00 || 3.04536 -0.18809 1.65768 3.25513 -14.21117 35.25858
 438 |  2322 | -2.00 |  271.70 |     0 |     0 |     0 | -178.55 |    0.00 |    0.00 |     0 | 0.00 || 0.10918 1.07645 1.74863 -5.71476 7.37388 -7.52776
 439 |  2322 | -1.60 |  256.50 |     0 |     0 |     0 |   -8.40 |    0.00 |    0.00 |     0 | 0.00 || 2.71436 0.85028 -0.43940 20.43245 30.16072 9.64502
 440 |  2320 | -2.11 |  259.30 |     0 |     0 |     0 |  -47.89 |    0.00 |    0.00 |     0 | 0.00 || 2.49265 0.95739 2.93779 -3.86933 -28.19324 14.10370
 441 |  2320 | -2.51 |  290.10 |     0 |     0 |     0 |  -91.55 |    0.00 |    0.00 |     0 | 0.00 || 1.54106 -0.52945 -1.09493 48.94379 17.43369 8.52371
 442 |  2320 | -1.85 |  269.70 |     0 |     0 |     0 |  -67.99 |    0.00 |    0.00 |     0 | 0.00 || -0.80960 1.42994 -1.42705 -32.26395 -1.17453 11.48718
 443 |  2320 | -1.76 |  267.90 |     0 |     0 |     0 |   47.91 |    0.00 |    0.00 |     0 | 0.00 || -0.04946 -0.36735 1.48227 -2.40604 -4.26893 -12.04414
 444 |  2320 | -2.14 |  285.30 |     0 |     0 |     0 |   43.50 |    0.00 |    0.00 |     0 | 0.00 || 1.31001 -1.35507 -1.83532 18.93462 -6.72869 5.94184
 445 |  2318 | -2.19 |  295.10 |     0 |     0 |     0 |   23.51 |    0.00 |    0.00 |     0 | 0.00 || -2.05025 -0.49662 1.35334 19.26392 10.26920 21.82315
 446 |  2318 | -3.11 |  337.40 |     0 |     0 |     0 | -117.12 |    0.00 |    0.00 |     0 | 0.00 || 0.88636 1.06594 -2.54869 -16.52602 -39.25122 2.88840
 447 |  2318 | -1.84 |  261.30 |     0 |     0 |     0 |   -5.21 |    0.00 |    0.00 |     0 | 0.00 || -1.04056 -0.31054 0.88077 -6.97883 -26.56923 -13.67498
 448 |  2318 | -1.69 |  249.00 |     0 |     0 |     0 |   12.15 |    0.00 |    0.00 |     0 | 0.00 || -2.67352 0.08681 1.93555 -5.39298 28.13628 18.75406
 449 |  2318 | -2.15 |  251.80 |     0 |     0 |     0 |   16.78 |    0.00 |    0.00 |     0 | 0.00 || 2.21534 0.22759 1.64179 -32.09769 22.11292 16.98901
 450 |  2318 | -2.20 |  262.00 |     0 |     0 |     0 |   11.17 |    0.00 |    0.00 |     0 | 0.00 || -0.21680 -0.48827 -0.34152 13.74351 19.16775 -20.02917
 451 |  2316 | -1.87 |  287.30 |     0 |     0 |     0 |  -10.90 |    0.00 |    0.00 |     0 | 0.00 || -1.74157 -0.51430 2.98016 11.77015 22.84036 16.72244
 452 |  2316 | -2.03 |  255.40 |     0 |     0 |     0 |   24.67 |    0.00 |    0.00 |     0 | 0.00 || -2.52609 -0.44809 1.04635 -2.89185 -15.57959 13.02428
 453 |  2316 | -1.72 |  248.90 |     0 |     0 |     0 | -163.94 |    0.00 |    0.00 |     0 | 0.00 || -0.77449 -0.08873 -3.07488 -13.67373 8.14402 -19.32923
 454 |  2314 | -2.41 |  284.60 |     0 |     0 |     0 |  -29.72 |    0.00 |    0.00 |     0 | 0.00 || 1.08296 -0.50387 0.01249 -19.55248 2.91875 -2.90714
 455 |  2314 | -2.70 |  304.10 |     0 |     0 |     0 |  -29.23 |    0.00 |    0.00 |     0 | 0.00 || -2.17145 -0.55367 0.74587 41.08875 7.59667 7.52644
 456 |  2314 | -2.47 |  316.20 |     0 |     0 |     0 |  -41.38 |    0.00 |    0.00 |     0 | 0.00 || -2.90764 1.48251 2.40132 35.33151 10.89421 7.43820
 457 |  2312 | -1.82 |  265.40 |     0 |     0 |     0 |   -1.00 |    0.00 |    0.00 |     0 | 0.00 || 1.78540 -0.31465 0.75745 8.47474 0.48892 8.37654
 458 |  2312 | -2.02 |  258.10 |     0 |     0 |     0 |    7.30 |    0.00 |    0.00 |     0 | 0.00 || -1.14284 -0.41987 -0.95299 -31.36901 10.98343 -12.14982
 459 |  2312 | -1.43 |  239.10 |     0 |     0 |     0 | -140.09 |    0.00 |    0.00 |     0 | 0.00 || 1.97916 -0.66484 0.36469 12.37981 23.58434 6.82326
 460 |  2312 | -1.96 |  290.90 |     0 |     0 |     0 |   22.41 |    0.00 |    0.00 |     0 | 0.00 || 0.57249 -0.47961 -1.80117 17.56410 0.34851 -7.22920
 461 |  2310 | -2.03 |  269.20 |     0 |     0 |     0 |   65.85 |    0.00 |    0.00 |     0 | 0.00 || 2.91998 -0.76822 -0.42701 9.05614 -7.73472 30.75529
 462 |  2308 | -2.43 |  261.00 |     0 |     0 |     0 |   33.72 |    0.00 |    0.00 |     0 | 0.00 || 2.38620 0.64604 3.10981 -15.09737 -28.97945 18.57973
 463 |  2308 | -2.46 |  301.80 |     0 |     0 |     0 |  -20.22 |    0.00 |    0.00 |     0 | 0.00 || -1.81218 0.15332 0.79953 -3.03339 -28.29553 4.55192
 464 |  2308 | -1.55 |  251.50 |     0 |     0 |     0 |   60.07 |    0.00 |    0.00 |     0 | 0.00 || -2.44808 0.87712 1.22507 14.75974 -14.01733 23.99210
 465 |  2306 | -1.59 |  254.10 |     0 |     0 |     0 |    7.66 |    0.00 |    0.00 |     0 | 0.00 || 0.62604 0.17900 0.13995 -17.99468 -0.67594 -11.71377
 466 |  2306 | -2.40 |  311.40 |     0 |     0 |     0 | -129.91 |    0.00 |    0.00 |     0 | 0.00 || -1.01905 -0.15025 -0.53748 -47.25372 -27.17788 -24.34263
 467 |  2306 | -2.63 |  276.60 |     0 |     0 |     0 |  -22.32 |    0.00 |    0.00 |     0 | 0.00 || 0.40977 0.39053 1.10069 -22.79024 34.39602 -12.90529
 468 |  2306 | -3.16 |  284.60 |     0 |     0 |     0 |  -36.86 |    0.00 |    0.00 |     0 | 0.00 || 2.46231 1.14206 1.10074 1.13646 6.21683 11.57376
 469 |  2306 | -1.12 |  236.60 |     0 |     0 |     0 |   47.92 |    0.00 |    0.00 |     0 | 0.00 || 2.34857 0.11630 2.95913 16.98532 6.92849 20.30737
 470 |  2306 | -2.16 |  274.70 |     0 |     0 |     0 |   46.40 |    0.00 |    0.00 |     0 | 0.00 || -2.06316 1.13542 -1.81906 -21.40230 7.58656 18.88606
 471 |  2304 | -2.17 |  257.00 |     0 |     0 |     0 | -167.61 |    0.00 |    0.00 |     0 | 0.00 || 1.14823 -0.20840 2.26970 -21.50685 -0.38613 -7.20160
 472 |  2304 | -2.23 |  282.50 |     0 |     0 |     0 | -176.81 |    0.00 |    0.00 |     0 | 0.00 || -0.60307 -0.18075 1.90582 2.37167 16.43580 -22.94836
 473 |  2304 | -1.87 |  258.00 |     0 |     0 |     0 |  -85.68 |    0.00 |    0.00 |     0 | 0.00 || -2.16459 -0.07678 -2.50540 -4.07514 -14.95088 16.82364
 474 |  2304 | -2.91 |  330.90 |     0 |     0 |     0 |  -10.44 |    0.00 |    0.00 |     0 | 0.00 || -0.31534 0.66158 0.70652 -4.41632 27.60027 -10.52495
 475 |  2302 | -2.10 |  291.20 |     0 |     0 |     0 |  113.34 |    0.00 |    0.00 |     0 | 0.00 || 2.20091 0.30173 0.18983 6.02916 39.08057 10.90579
 476 |  2300 | -1.36 |  239.80 |     0 |     0 |     0 |   33.87 |    0.00 |    0.00 |     0 | 0.00 || 1.04983 1.09950 2.73697 -32.47461 0.53081 -0.65140
 477 |  2300 | -2.68 |  274.00 |     0 |     0 |     0 | -181.90 |    0.00 |    0.00 |     0 | 0.00 || 2.85935 0.28939 1.24173 1.43663 -13.60248 19.36586
 478 |  2300 | -1.40 |  248.00 |     0 |     0 |     0 | -113.55 |    0.00 |    0.00 |     0 | 0.00 || -1.21956 -0.44396 -0.99737 -5.91602 -41.01581 -3.94782
 479 |  2300 | -1.71 |  254.60 |     0 |     0 |     0 |  -86.08 |    0.00 |    0.00 |     0 | 0.00 || -0.21788 0.11241 -2.30010 -16.84906 24.86481 -13.36222
 480 |  2298 | -2.34 |  273.70 |     0 |     0 |     0 |  -55.68 |    0.00 |    0.00 |     0 | 0.00 || 0.52391 1.11082 0.72975 14.08028 -20.01489 -14.89156
 481 |  2298 | -2.99 |  299.70 |     0 |     0 |     0 |  -77.58 |    0.00 |    0.00 |     0 | 0.00 || 2.12690 0.89855 -0.04313 6.85458 32.91972 12.78954
 482 |  2298 | -2.11 |  283.00 |     0 |     0 |     0 |    5.59 |    0.00 |    0.00 |     0 | 0.00 || -0.66318 -0.85913 1.63542 -7.92407 8.66525 -13.19139
 483 |  2296 | -2.32 |  273.20 |     0 |     0 |     0 |  -55.42 |    0.00 |    0.00 |     0 | 0.00 || 0.62762 1.04150 -0.87673 -19.92850 -12.58447 -15.23704
 484 |  2296 | -2.22 |  272.50 |     0 |     0 |     0 | -112.45 |    0.00 |    0.00 |     0 | 0.00 || -2.01297 -0.47095 0.77606 31.10529 -38.52004 10.83028
 485 |  2294 | -2.13 |  261.40 |     0 |     0 |     0 |  -14.35 |    0.00 |    0.00 |     0 | 0.00 || 0.50590 0.14862 -0.14730 -11.21451 -4.60164 -12.63462
 486 |  2294 | -2.02 |  266.80 |     0 |     0 |     0 |   -4.50 |    0.00 |    0.00 |     0 | 0.00 || 1.68331 -0.65261 -2.73562 20.75176 -4.79885 4.78756
 487 |  2294 | -1.76 |  252.90 |     0 |     0 |     0 |  -69.13 |    0.00 |    0.00 |     0 | 0.00 || 1.64324 -0.50391 1.84434 -25.68150 -1.00128 7.45577
 488 |  2292 | -1.90 |  278.50 |     0 |     0 |     0 |  -70.04 |    0.00 |    0.00 |     0 | 0.00 || 0.89789 1.02654 3.03222 -29.04985 -0.39872 -0.72168
 489 |  2292 | -2.23 |  260.20 |     0 |     0 |     0 |   10.49 |    0.00 |    0.00 |     0 | 0.00 || -1.48089 -0.07945 -2.30078 2.75104 27.67518 -5.25847
 490 |  2292 | -2.18 |  276.20 |     0 |     0 |     0 |    6.45 |    0.00 |    0.00 |     0 | 0.00 || -0.72253 -0.51044 2.74848 25.00175 26.71077 -18.08637
 491 |  2292 | -1.66 |  256.20 |     0 |     0 |     0 |  -13.33 |    0.00 |    0.00 |     0 | 0.00 || 2.70685 0.86188 2.67233 -20.75700 -30.60841 9.45398
 492 |  2292 | -2.43 |  266.00 |     0 |     0 |     0 | -116.92 |    0.00 |    0.00 |     0 | 0.00 || 1.42606 1.09666 0.67448 -1.63488 -10.77828 13.11227
 493 |  2290 | -2.12 |  282.50 |     0 |     0 |     0 |  -86.59 |    0.00 |    0.00 |     0 | 0.00 || 0.24774 0.39549 -0.91319 -27.52908 -14.42879 -27.11789
 494 |  2290 | -1.72 |  259.50 |     0 |     0 |     0 |   20.88 |    0.00 |    0.00 |     0 | 0.00 || 1.05354 -0.63112 -2.71651 -8.62842 1.57641 -6.86216
