*********************************************************
Program parameters

baseParams	(Str)	1.0 10.0 1
clusterParams	(Str)	0.05 2 1.0 2.0
desolvationParams	(Str)	500.0 1.0
ligandGrid	(Str)	0.35 6.0 3.0
ligandMs	(Str)	20.0 1.4
ligandPdb	(Str)	BPA_0001.fa.pdb
ligandSeg	(Str)	5.0 15.0 0.1 1 1 1 5
log-file	(Str)	patch_dock.log
log-level	(Str)	2
matchAlgorithm	(Str)	1
matchingParams	(Str)	2.0 1.0 0.4 0.5 0.9
protLib	(Str)	/gpfs/DS3524-1/WORK/greisen/ExternalProgram/patchdock/PatchDock/chem.lib
receptorGrid	(Str)	0.5 6.0 6.0
receptorMs	(Str)	10.0 1.8
receptorPdb	(Str)	ank1C2_G3.pdb
receptorSeg	(Str)	10.0 20.0 0.5 0 0 1 5
scoreParams	(Str)	0.3 -4.0 0.4 0.0 0.0 200 -4 -2 0 1 0

*********************************************************

   # | score | pen.  | Area    | as1   | as2   | as12  | ACE     | hydroph | Energy  |cluster| dist. || Ligand Transformation
 369 |  2172 | -2.04 |  239.40 |     0 |     0 |     0 |  -67.17 |    0.00 |    0.00 |     0 | 0.00 || 0.94249 0.18704 -0.45154 2.51976 13.47606 -21.62505
 370 |  2170 | -2.89 |  291.30 |     0 |     0 |     0 |   20.05 |    0.00 |    0.00 |     0 | 0.00 || -1.06970 0.05748 1.54907 14.09410 3.44042 -5.26697
 371 |  2168 | -2.57 |  399.00 |     0 |     0 |     0 |  -47.36 |    0.00 |    0.00 |     0 | 0.00 || 2.82671 1.29018 2.46901 25.37373 -19.67719 12.43721
 372 |  2168 | -3.02 |  401.80 |     0 |     0 |     0 |  -36.80 |    0.00 |    0.00 |     0 | 0.00 || 2.33994 -0.11680 -1.35557 27.54819 -9.89520 17.82720
 373 |  2168 | -3.10 |  411.20 |     0 |     0 |     0 |  -50.27 |    0.00 |    0.00 |     0 | 0.00 || 2.93325 0.80950 2.29731 20.86360 -15.54675 17.42871
 374 |  2168 | -1.31 |  227.40 |     0 |     0 |     0 |  -14.53 |    0.00 |    0.00 |     0 | 0.00 || 1.66614 -0.68933 2.54155 -22.59656 -15.24435 10.07287
 375 |  2166 | -2.84 |  411.80 |     0 |     0 |     0 |  -53.22 |    0.00 |    0.00 |     0 | 0.00 || -0.27633 -0.68195 2.43946 -3.96959 0.90909 -20.37872
 376 |  2166 | -1.74 |  238.00 |     0 |     0 |     0 | -159.37 |    0.00 |    0.00 |     0 | 0.00 || -2.58867 -1.07175 0.45904 19.38987 0.39466 -8.60530
 377 |  2166 | -2.33 |  285.70 |     0 |     0 |     0 | -135.37 |    0.00 |    0.00 |     0 | 0.00 || -0.39186 0.48652 -0.13524 24.42302 -5.51767 -28.07698
 378 |  2166 | -2.29 |  248.40 |     0 |     0 |     0 | -107.18 |    0.00 |    0.00 |     0 | 0.00 || 2.02207 0.16019 2.04366 -26.29579 -2.02785 2.69954
 379 |  2164 | -2.38 |  338.50 |     0 |     0 |     0 | -164.44 |    0.00 |    0.00 |     0 | 0.00 || 0.88248 0.12474 -2.38932 27.24296 -14.11032 -17.99366
 380 |  2164 | -2.07 |  258.30 |     0 |     0 |     0 | -112.82 |    0.00 |    0.00 |     0 | 0.00 || -1.43593 -0.11800 -0.15038 -5.95425 -24.66674 0.57883
 381 |  2162 | -2.16 |  254.00 |     0 |     0 |     0 |  -43.73 |    0.00 |    0.00 |     0 | 0.00 || -2.20747 0.99167 1.12317 35.64064 -8.00153 -0.48605
 382 |  2160 | -2.63 |  280.40 |     0 |     0 |     0 |  -70.87 |    0.00 |    0.00 |     0 | 0.00 || 2.51961 -0.07186 -2.26332 24.09094 -4.14613 10.33345
 383 |  2160 | -1.47 |  230.60 |     0 |     0 |     0 |   -1.00 |    0.00 |    0.00 |     0 | 0.00 || -2.40631 -0.19966 -0.59138 -2.63410 -23.83465 21.49291
 384 |  2156 | -3.51 |  428.40 |     0 |     0 |     0 |  -81.31 |    0.00 |    0.00 |     0 | 0.00 || -0.22571 -0.79126 1.50063 12.48844 -19.38617 -16.84403
 385 |  2156 | -2.39 |  279.80 |     0 |     0 |     0 |  -90.44 |    0.00 |    0.00 |     0 | 0.00 || -0.28698 -0.24114 -0.74269 -20.05347 -1.76625 -31.88678
 386 |  2156 | -2.25 |  280.80 |     0 |     0 |     0 |  -86.19 |    0.00 |    0.00 |     0 | 0.00 || 2.26647 -0.32515 0.57423 -17.11476 15.00713 4.08519
 387 |  2156 | -2.28 |  258.50 |     0 |     0 |     0 | -185.32 |    0.00 |    0.00 |     0 | 0.00 || 1.99036 -0.40665 -1.65810 15.92675 -6.07943 -2.50110
 388 |  2156 | -2.50 |  277.50 |     0 |     0 |     0 | -174.05 |    0.00 |    0.00 |     0 | 0.00 || 0.37193 0.50787 1.75019 -14.33391 16.89143 -25.86248
 389 |  2156 | -1.52 |  229.60 |     0 |     0 |     0 | -105.04 |    0.00 |    0.00 |     0 | 0.00 || -1.30091 0.35734 -1.05784 -23.02193 -11.88313 -18.17304
 390 |  2154 | -3.26 |  404.10 |     0 |     0 |     0 |  -13.61 |    0.00 |    0.00 |     0 | 0.00 || 0.86859 -1.30583 0.84592 -32.90860 10.53715 -5.80322
 391 |  2154 | -2.76 |  282.80 |     0 |     0 |     0 |  -38.89 |    0.00 |    0.00 |     0 | 0.00 || 3.13271 -0.29308 2.68388 -11.06775 13.74350 27.38021
 392 |  2154 | -1.31 |  223.00 |     0 |     0 |     0 | -117.89 |    0.00 |    0.00 |     0 | 0.00 || -0.56435 0.95143 -0.41993 14.01078 -22.19918 -21.39990
 393 |  2154 | -1.39 |  223.30 |     0 |     0 |     0 |   49.18 |    0.00 |    0.00 |     0 | 0.00 || -2.60825 -0.17876 -1.12306 0.25586 -15.90905 24.00571
 394 |  2152 | -1.83 |  251.40 |     0 |     0 |     0 | -151.73 |    0.00 |    0.00 |     0 | 0.00 || 2.31233 -0.01958 2.76785 -12.98407 -4.98418 5.35676
 395 |  2150 | -2.57 |  401.50 |     0 |     0 |     0 |  -52.34 |    0.00 |    0.00 |     0 | 0.00 || 2.74654 1.32285 -0.57408 -25.88201 19.81480 11.66200
 396 |  2150 | -2.44 |  259.70 |     0 |     0 |     0 |  -84.57 |    0.00 |    0.00 |     0 | 0.00 || -0.64321 0.92646 -1.65807 0.12807 -22.02329 -18.03894
 397 |  2146 | -2.33 |  292.60 |     0 |     0 |     0 |   -6.72 |    0.00 |    0.00 |     0 | 0.00 || 2.12181 -0.59106 0.97619 -4.28854 21.57317 17.14238
 398 |  2146 | -1.99 |  238.40 |     0 |     0 |     0 | -114.54 |    0.00 |    0.00 |     0 | 0.00 || -0.44846 1.05617 0.73663 19.77179 1.15190 -19.49850
 399 |  2146 | -2.16 |  253.50 |     0 |     0 |     0 | -115.37 |    0.00 |    0.00 |     0 | 0.00 || 3.06322 -0.12411 0.46746 4.22848 28.01023 14.35736
 400 |  2144 | -2.61 |  302.30 |     0 |     0 |     0 |  -88.11 |    0.00 |    0.00 |     0 | 0.00 || -3.07708 -0.42088 -0.14571 18.71539 -14.18273 24.99551
 401 |  2144 | -2.39 |  278.50 |     0 |     0 |     0 |  -14.71 |    0.00 |    0.00 |     0 | 0.00 || -2.61209 -0.26898 0.42599 4.65944 -2.40846 22.57383
 402 |  2142 | -2.86 |  402.00 |     0 |     0 |     0 |  -57.02 |    0.00 |    0.00 |     0 | 0.00 || -2.72978 0.33229 -2.15491 -22.32367 13.71859 18.41976
 403 |  2142 | -2.28 |  253.60 |     0 |     0 |     0 | -183.46 |    0.00 |    0.00 |     0 | 0.00 || 1.94398 -0.14977 0.54661 -8.18053 23.29671 -1.06221
 404 |  2142 | -1.88 |  254.80 |     0 |     0 |     0 | -100.51 |    0.00 |    0.00 |     0 | 0.00 || 2.80604 -0.07978 -3.05255 -2.34632 -30.79496 14.44102
 405 |  2142 | -2.02 |  239.80 |     0 |     0 |     0 | -134.79 |    0.00 |    0.00 |     0 | 0.00 || 2.17382 -0.49918 -1.53675 18.91841 -18.53806 -1.33309
 406 |  2140 | -2.16 |  283.50 |     0 |     0 |     0 | -101.40 |    0.00 |    0.00 |     0 | 0.00 || 3.05190 -0.46308 0.48561 31.96357 7.83223 7.85344
 407 |  2140 | -2.04 |  255.80 |     0 |     0 |     0 |  100.36 |    0.00 |    0.00 |     0 | 0.00 || 2.78203 -0.48386 2.37218 -6.87250 27.47337 22.31498
 408 |  2140 | -2.08 |  250.10 |     0 |     0 |     0 |  -96.71 |    0.00 |    0.00 |     0 | 0.00 || 2.07744 -0.76945 1.46988 -6.05727 16.25422 -6.11624
 409 |  2140 | -1.84 |  240.70 |     0 |     0 |     0 | -125.70 |    0.00 |    0.00 |     0 | 0.00 || 0.00266 0.27096 -2.31238 -13.42962 -9.08101 -30.83318
 410 |  2138 | -1.91 |  254.50 |     0 |     0 |     0 | -149.90 |    0.00 |    0.00 |     0 | 0.00 || -0.17279 1.10630 2.76806 -38.11166 31.22716 -10.99203
 411 |  2138 | -3.09 |  281.30 |     0 |     0 |     0 | -114.59 |    0.00 |    0.00 |     0 | 0.00 || 1.89787 -0.47922 2.02271 -9.53477 -1.23986 -3.82828
 412 |  2136 | -1.32 |  222.90 |     0 |     0 |     0 |  -83.08 |    0.00 |    0.00 |     0 | 0.00 || -0.34330 1.00722 2.10781 -16.46226 18.99794 -20.03274
 413 |  2134 | -2.49 |  258.80 |     0 |     0 |     0 | -157.27 |    0.00 |    0.00 |     0 | 0.00 || -0.29660 0.52319 2.25505 -4.06240 6.25741 -28.32138
 414 |  2132 | -3.13 |  410.90 |     0 |     0 |     0 |  -44.83 |    0.00 |    0.00 |     0 | 0.00 || -2.64325 1.53400 -2.87008 -0.71305 23.73775 5.74952
 415 |  2132 | -2.95 |  278.60 |     0 |     0 |     0 |  -61.12 |    0.00 |    0.00 |     0 | 0.00 || -1.80781 1.15333 2.08346 25.07100 -17.02188 13.35775
 416 |  2132 | -0.89 |  220.50 |     0 |     0 |     0 |  -33.10 |    0.00 |    0.00 |     0 | 0.00 || -3.00146 -0.51788 1.74390 14.80936 7.46772 25.13859
 417 |  2130 | -1.78 |  259.20 |     0 |     0 |     0 |   79.36 |    0.00 |    0.00 |     0 | 0.00 || -2.01754 -0.52504 0.01066 -10.29677 -38.75636 4.54269
 418 |  2130 | -2.33 |  301.20 |     0 |     0 |     0 |  -84.08 |    0.00 |    0.00 |     0 | 0.00 || -2.42506 -0.99708 -1.36796 -6.65168 -46.72467 10.68056
 419 |  2130 | -2.24 |  246.50 |     0 |     0 |     0 | -158.20 |    0.00 |    0.00 |     0 | 0.00 || -1.93222 -0.95356 1.81935 17.77596 17.59887 -13.77741
 420 |  2130 | -2.40 |  244.70 |     0 |     0 |     0 | -128.44 |    0.00 |    0.00 |     0 | 0.00 || 2.21052 -0.43384 -0.84944 9.84676 1.30231 0.26033
 421 |  2128 | -3.06 |  411.90 |     0 |     0 |     0 |   17.77 |    0.00 |    0.00 |     0 | 0.00 || -2.87145 -0.01965 -3.13483 10.36524 4.11209 21.04924
 422 |  2128 | -2.55 |  260.30 |     0 |     0 |     0 | -110.97 |    0.00 |    0.00 |     0 | 0.00 || -1.16161 0.05320 -1.60257 -28.96085 -3.22732 -22.78803
 423 |  2126 | -2.42 |  244.00 |     0 |     0 |     0 |    9.71 |    0.00 |    0.00 |     0 | 0.00 || 3.05552 -0.52157 2.25204 -9.84083 8.81920 24.91748
 424 |  2126 | -1.51 |  239.50 |     0 |     0 |     0 |   94.98 |    0.00 |    0.00 |     0 | 0.00 || -1.10936 -0.47553 1.79527 22.67974 24.19417 -7.46793
 425 |  2126 | -2.21 |  261.80 |     0 |     0 |     0 |   39.28 |    0.00 |    0.00 |     0 | 0.00 || -2.67442 -0.41151 -1.18716 2.29228 -20.09402 21.96518
 426 |  2124 | -2.77 |  406.30 |     0 |     0 |     0 |   76.51 |    0.00 |    0.00 |     0 | 0.00 || -2.97217 1.41084 2.05999 -0.24582 -7.67455 10.16652
 427 |  2124 | -1.73 |  235.60 |     0 |     0 |     0 |  -71.36 |    0.00 |    0.00 |     0 | 0.00 || 0.22790 -0.22622 1.39000 2.79503 0.45145 -32.29124
 428 |  2124 | -2.31 |  275.60 |     0 |     0 |     0 | -132.03 |    0.00 |    0.00 |     0 | 0.00 || 2.04083 0.13562 2.11658 -27.04392 -6.92451 2.04281
 429 |  2122 | -1.44 |  225.50 |     0 |     0 |     0 |   -8.70 |    0.00 |    0.00 |     0 | 0.00 || -1.37790 0.08219 -2.97515 -13.56045 17.14970 1.00794
 430 |  2120 | -2.39 |  275.20 |     0 |     0 |     0 | -187.06 |    0.00 |    0.00 |     0 | 0.00 || 1.95300 -0.12154 1.39003 -16.12523 3.71222 -0.93783
 431 |  2118 | -2.47 |  249.00 |     0 |     0 |     0 |   75.56 |    0.00 |    0.00 |     0 | 0.00 || -3.03091 -0.41931 -0.35150 20.09235 -15.48186 25.50470
 432 |  2114 | -2.30 |  251.60 |     0 |     0 |     0 |   -1.25 |    0.00 |    0.00 |     0 | 0.00 || -2.04886 -0.30767 2.71759 -3.10295 49.20710 14.23718
 433 |  2114 | -2.25 |  263.40 |     0 |     0 |     0 | -117.08 |    0.00 |    0.00 |     0 | 0.00 || 0.15370 0.23383 2.17616 -1.21116 0.34088 -29.27757
 434 |  2110 | -3.41 |  418.70 |     0 |     0 |     0 |  -72.54 |    0.00 |    0.00 |     0 | 0.00 || 2.66644 -0.32503 0.04486 -4.36799 12.44724 17.58132
 435 |  2110 | -2.30 |  240.30 |     0 |     0 |     0 |  -23.43 |    0.00 |    0.00 |     0 | 0.00 || -2.11927 -0.90810 0.07767 1.37617 9.83588 11.85136
 436 |  2110 | -2.59 |  260.40 |     0 |     0 |     0 | -110.97 |    0.00 |    0.00 |     0 | 0.00 || -1.16016 0.05269 1.53821 28.94241 3.20803 -22.81470
 437 |  2108 | -1.95 |  248.40 |     0 |     0 |     0 |  -28.08 |    0.00 |    0.00 |     0 | 0.00 || -2.17250 -0.49263 -0.31957 -4.11652 -23.09153 13.42134
 438 |  2108 | -2.03 |  250.10 |     0 |     0 |     0 |  -14.61 |    0.00 |    0.00 |     0 | 0.00 || -2.05421 -0.30847 2.57346 3.32016 26.79599 14.06419
 439 |  2108 | -2.34 |  267.90 |     0 |     0 |     0 | -202.40 |    0.00 |    0.00 |     0 | 0.00 || -2.63473 -0.45654 -2.97278 -16.81784 18.22206 1.54786
 440 |  2108 | -2.11 |  254.40 |     0 |     0 |     0 | -168.53 |    0.00 |    0.00 |     0 | 0.00 || 0.50167 0.30314 -1.24688 16.93041 -9.69773 -26.91176
 441 |  2102 | -3.11 |  404.60 |     0 |     0 |     0 |    4.74 |    0.00 |    0.00 |     0 | 0.00 || -1.38594 -0.34636 2.59333 24.49087 9.72733 -7.25585
 442 |  2102 | -2.09 |  251.10 |     0 |     0 |     0 |  -13.34 |    0.00 |    0.00 |     0 | 0.00 || -0.39910 0.36846 1.09838 13.23277 2.39149 -8.97658
 443 |  2102 | -2.26 |  244.20 |     0 |     0 |     0 | -112.95 |    0.00 |    0.00 |     0 | 0.00 || -0.15962 0.90600 -1.92151 -6.80335 -10.93865 -22.92395
 444 |  2102 | -2.02 |  248.20 |     0 |     0 |     0 | -149.71 |    0.00 |    0.00 |     0 | 0.00 || -2.49516 -0.30262 -2.93866 -13.66455 21.91615 -0.13533
 445 |  2102 | -2.07 |  232.30 |     0 |     0 |     0 | -144.08 |    0.00 |    0.00 |     0 | 0.00 || -1.98458 -0.95720 -1.31967 -16.71011 -18.23120 -13.35583
 446 |  2102 | -1.76 |  253.60 |     0 |     0 |     0 | -101.17 |    0.00 |    0.00 |     0 | 0.00 || 3.08822 -0.23767 0.18493 22.82449 2.06701 28.24383
 447 |  2102 | -1.68 |  242.70 |     0 |     0 |     0 |  -91.38 |    0.00 |    0.00 |     0 | 0.00 || -1.05236 0.67062 1.01390 9.08656 2.64182 -19.44315
 448 |  2102 | -2.52 |  251.30 |     0 |     0 |     0 |  -95.57 |    0.00 |    0.00 |     0 | 0.00 || -1.97679 0.54852 2.14874 39.94427 16.05240 11.75283
 449 |  2100 | -2.79 |  299.80 |     0 |     0 |     0 |  -80.75 |    0.00 |    0.00 |     0 | 0.00 || -1.20952 0.18985 -2.64453 -9.20950 6.33875 -2.34258
 450 |  2098 | -3.06 |  378.20 |     0 |     0 |     0 |   25.14 |    0.00 |    0.00 |     0 | 0.00 || -1.36027 -0.10079 0.31590 -6.30468 -12.19070 -8.10347
 451 |  2098 | -3.26 |  397.80 |     0 |     0 |     0 |  -30.60 |    0.00 |    0.00 |     0 | 0.00 || 2.97962 0.58017 2.66687 21.53815 -10.23303 18.49586
 452 |  2098 | -2.39 |  307.20 |     0 |     0 |     0 |  -87.29 |    0.00 |    0.00 |     0 | 0.00 || -1.32676 -0.11615 0.14998 10.99213 -25.92929 -1.82733
 453 |  2098 | -1.84 |  234.50 |     0 |     0 |     0 |   -6.48 |    0.00 |    0.00 |     0 | 0.00 || -0.65631 -0.89032 -1.27206 -7.24971 -18.01274 -4.81872
 454 |  2096 | -1.93 |  245.50 |     0 |     0 |     0 |  -51.94 |    0.00 |    0.00 |     0 | 0.00 || 1.02997 1.03624 2.76121 -13.07502 -22.39719 9.18615
 455 |  2094 | -2.02 |  228.80 |     0 |     0 |     0 |   30.42 |    0.00 |    0.00 |     0 | 0.00 || 2.72187 -0.25865 2.55834 -8.47820 -26.20115 27.52093
 456 |  2094 | -1.82 |  255.10 |     0 |     0 |     0 |   31.39 |    0.00 |    0.00 |     0 | 0.00 || 2.82861 -0.46616 -2.09346 5.55596 -18.58813 25.13819
 457 |  2092 | -3.74 |  428.00 |     0 |     0 |     0 |  -85.14 |    0.00 |    0.00 |     0 | 0.00 || -0.94662 -1.05518 -0.84497 -31.63113 4.49868 -11.47132
 458 |  2090 | -1.53 |  227.20 |     0 |     0 |     0 | -142.08 |    0.00 |    0.00 |     0 | 0.00 || 0.77380 0.35190 1.87201 -20.22129 6.46646 -22.65907
 459 |  2088 | -3.08 |  414.00 |     0 |     0 |     0 |  -95.19 |    0.00 |    0.00 |     0 | 0.00 || 2.87692 1.10825 -0.80677 -22.96997 19.95109 10.18663
 460 |  2088 | -2.59 |  301.30 |     0 |     0 |     0 | -107.49 |    0.00 |    0.00 |     0 | 0.00 || -0.73567 -0.93925 -1.02422 1.56780 7.45746 -25.26864
 461 |  2088 | -2.31 |  250.20 |     0 |     0 |     0 |  -47.95 |    0.00 |    0.00 |     0 | 0.00 || 2.22362 -0.28506 0.52879 -6.46610 24.01400 22.42567
 462 |  2088 | -2.64 |  257.80 |     0 |     0 |     0 | -155.83 |    0.00 |    0.00 |     0 | 0.00 || -0.31404 0.38880 -0.57421 6.06369 -2.40194 -30.29346
 463 |  2088 | -2.17 |  227.10 |     0 |     0 |     0 |  -82.33 |    0.00 |    0.00 |     0 | 0.00 || -2.09364 -0.80275 -2.72410 -11.37455 -11.08306 -5.77347
 464 |  2086 | -1.73 |  258.90 |     0 |     0 |     0 | -121.15 |    0.00 |    0.00 |     0 | 0.00 || -0.51167 0.18415 0.49093 14.99056 -29.39113 -25.45923
 465 |  2084 | -3.11 |  398.10 |     0 |     0 |     0 |    4.04 |    0.00 |    0.00 |     0 | 0.00 || -0.93713 0.31727 3.11829 -24.04177 23.40526 -12.35655
 466 |  2084 | -3.18 |  409.90 |     0 |     0 |     0 |  -72.43 |    0.00 |    0.00 |     0 | 0.00 || 2.67769 1.01494 -3.08892 27.74538 -10.95510 14.96156
 467 |  2084 | -1.64 |  217.50 |     0 |     0 |     0 | -115.35 |    0.00 |    0.00 |     0 | 0.00 || -0.50776 0.46081 -0.01355 9.43674 20.13890 -22.91796
 468 |  2084 | -1.96 |  239.40 |     0 |     0 |     0 |  -46.88 |    0.00 |    0.00 |     0 | 0.00 || 1.51227 -0.20775 1.87785 -9.45016 -8.80054 -7.93194
 469 |  2082 | -1.93 |  238.80 |     0 |     0 |     0 |  -31.02 |    0.00 |    0.00 |     0 | 0.00 || 1.07300 -0.13662 1.61374 -27.72089 31.91397 1.47759
 470 |  2080 | -2.20 |  277.20 |     0 |     0 |     0 | -111.19 |    0.00 |    0.00 |     0 | 0.00 || -2.56433 -0.49888 2.63713 -7.76829 14.41752 18.93627
 471 |  2080 | -2.45 |  251.40 |     0 |     0 |     0 |   48.60 |    0.00 |    0.00 |     0 | 0.00 || -1.56832 0.06285 -2.88450 -2.04669 14.01037 4.78639
 472 |  2080 | -2.21 |  234.00 |     0 |     0 |     0 | -102.05 |    0.00 |    0.00 |     0 | 0.00 || 1.60445 0.62260 -2.95541 3.65729 -14.11904 -7.25577
 473 |  2074 | -2.34 |  272.90 |     0 |     0 |     0 | -196.30 |    0.00 |    0.00 |     0 | 0.00 || -3.06766 -0.47138 1.34626 10.11886 7.30687 5.19058
 474 |  2074 | -2.25 |  266.10 |     0 |     0 |     0 | -144.43 |    0.00 |    0.00 |     0 | 0.00 || 0.29587 0.32017 -0.33387 3.90434 6.22965 -28.12587
 475 |  2074 | -1.65 |  227.80 |     0 |     0 |     0 | -152.93 |    0.00 |    0.00 |     0 | 0.00 || 2.57493 -0.29253 0.34966 -0.36094 12.03071 6.10063
 476 |  2072 | -2.31 |  273.10 |     0 |     0 |     0 |  -81.17 |    0.00 |    0.00 |     0 | 0.00 || 2.05748 -0.91286 3.07508 -18.35745 -19.63638 11.98989
 477 |  2072 | -2.22 |  261.30 |     0 |     0 |     0 |  -44.44 |    0.00 |    0.00 |     0 | 0.00 || 2.35373 -0.17155 -1.18891 6.70080 26.66509 25.66889
 478 |  2072 | -2.07 |  254.10 |     0 |     0 |     0 | -120.90 |    0.00 |    0.00 |     0 | 0.00 || -0.73440 0.43945 -2.92978 -17.75917 35.83898 -20.88996
 479 |  2068 | -2.33 |  281.20 |     0 |     0 |     0 | -115.92 |    0.00 |    0.00 |     0 | 0.00 || -2.60576 -0.39604 -0.27410 11.19811 -12.12654 20.70404
 480 |  2066 | -2.19 |  252.00 |     0 |     0 |     0 |  -16.34 |    0.00 |    0.00 |     0 | 0.00 || -2.91873 -0.38034 2.19500 3.73376 17.53908 24.97647
 481 |  2066 | -2.38 |  273.70 |     0 |     0 |     0 | -201.41 |    0.00 |    0.00 |     0 | 0.00 || 2.21618 -0.47052 2.05148 -16.24699 -1.63375 0.70108
 482 |  2064 | -3.38 |  411.80 |     0 |     0 |     0 |  -39.30 |    0.00 |    0.00 |     0 | 0.00 || 1.46315 -0.47643 1.87101 -35.33681 5.07055 -0.77228
 483 |  2064 | -2.40 |  250.70 |     0 |     0 |     0 |   -7.32 |    0.00 |    0.00 |     0 | 0.00 || 2.84752 -0.29436 -1.27820 11.32960 -8.52425 27.38510
 484 |  2064 | -2.07 |  249.20 |     0 |     0 |     0 |  -56.32 |    0.00 |    0.00 |     0 | 0.00 || 0.37022 0.89146 -0.11012 22.18413 13.51836 0.03799
 485 |  2064 | -2.07 |  265.60 |     0 |     0 |     0 |   -4.08 |    0.00 |    0.00 |     0 | 0.00 || 2.51427 0.35111 0.36487 -1.68717 -19.95806 27.73629
 486 |  2064 | -2.13 |  255.50 |     0 |     0 |     0 | -130.17 |    0.00 |    0.00 |     0 | 0.00 || -2.17893 -0.58853 2.78939 8.42774 11.21485 14.65128
 487 |  2062 | -2.49 |  294.40 |     0 |     0 |     0 |  105.13 |    0.00 |    0.00 |     0 | 0.00 || 2.45964 -1.17436 -2.82199 -25.39500 -37.14937 4.30162
 488 |  2062 | -2.11 |  239.50 |     0 |     0 |     0 |  -67.64 |    0.00 |    0.00 |     0 | 0.00 || -1.71433 -1.12125 -0.86545 7.64069 -12.31735 0.20193
 489 |  2060 | -2.95 |  405.20 |     0 |     0 |     0 |  -43.72 |    0.00 |    0.00 |     0 | 0.00 || 3.11313 0.75739 -0.90373 -22.10492 13.34260 17.69492
 490 |  2060 | -2.53 |  272.10 |     0 |     0 |     0 | -135.28 |    0.00 |    0.00 |     0 | 0.00 || 0.25592 0.65350 -3.09778 -4.73402 -9.75812 -24.06555
 491 |  2060 | -2.51 |  244.30 |     0 |     0 |     0 | -142.96 |    0.00 |    0.00 |     0 | 0.00 || -2.63294 -0.25257 -1.73105 -6.69933 -6.79264 3.40855
 492 |  2060 | -1.69 |  229.70 |     0 |     0 |     0 |  -55.32 |    0.00 |    0.00 |     0 | 0.00 || 1.47930 0.23141 2.64945 -25.89836 -17.96640 -10.23224
 493 |  2058 | -3.61 |  388.60 |     0 |     0 |     0 |   16.83 |    0.00 |    0.00 |     0 | 0.00 || -1.18319 0.17124 -0.45743 13.35606 -27.64671 -8.13832
 494 |  2058 | -2.16 |  238.20 |     0 |     0 |     0 |  -37.38 |    0.00 |    0.00 |     0 | 0.00 || 2.61468 -0.59616 2.97389 -23.61439 -6.40563 22.27883
 495 |  2058 | -1.99 |  233.20 |     0 |     0 |     0 |  -81.77 |    0.00 |    0.00 |     0 | 0.00 || 1.66695 -0.37692 3.05350 -14.30828 -23.48175 11.89510
 496 |  2058 | -1.50 |  227.20 |     0 |     0 |     0 |  -44.24 |    0.00 |    0.00 |     0 | 0.00 || 2.98162 -0.19288 -0.30070 8.20590 -8.96084 29.40718
 497 |  2058 | -1.72 |  229.00 |     0 |     0 |     0 | -112.91 |    0.00 |    0.00 |     0 | 0.00 || -0.08853 0.84223 -2.90217 -28.12691 9.18607 -21.94956
 498 |  2056 | -2.14 |  247.60 |     0 |     0 |     0 |  -76.24 |    0.00 |    0.00 |     0 | 0.00 || -0.74575 -0.11096 0.55976 -11.39553 -9.06365 -27.12136
 499 |  2056 | -1.80 |  231.80 |     0 |     0 |     0 |   66.72 |    0.00 |    0.00 |     0 | 0.00 || 2.87942 -1.00843 -0.55505 2.16901 -28.83116 9.18177
 500 |  2056 | -2.78 |  275.70 |     0 |     0 |     0 |  -67.07 |    0.00 |    0.00 |     0 | 0.00 || -0.00169 0.53630 2.43432 -21.16340 35.35628 -7.22051
 501 |  2054 | -2.34 |  256.50 |     0 |     0 |     0 |  -59.00 |    0.00 |    0.00 |     0 | 0.00 || 0.44629 -0.10167 -0.77110 -8.80639 5.60172 -26.91254
 502 |  2054 | -2.30 |  252.90 |     0 |     0 |     0 | -138.71 |    0.00 |    0.00 |     0 | 0.00 || 2.55811 -0.73977 0.23176 -3.81203 36.33745 6.81317
 503 |  2052 | -2.18 |  235.20 |     0 |     0 |     0 |  -36.76 |    0.00 |    0.00 |     0 | 0.00 || -0.09272 0.07573 -2.82255 15.95662 1.63940 -30.23851
 504 |  2052 | -1.68 |  229.20 |     0 |     0 |     0 |    6.87 |    0.00 |    0.00 |     0 | 0.00 || 3.02458 -0.34929 -1.80158 3.33564 -16.26364 27.39213
 505 |  2052 | -1.75 |  232.50 |     0 |     0 |     0 |  -61.44 |    0.00 |    0.00 |     0 | 0.00 || -2.92906 0.83788 2.60450 37.94973 4.18621 21.02700
 506 |  2050 | -2.21 |  240.30 |     0 |     0 |     0 |  -70.30 |    0.00 |    0.00 |     0 | 0.00 || 2.34613 -0.62376 3.12456 -8.13783 -19.58084 20.13708
 507 |  2050 | -2.15 |  255.50 |     0 |     0 |     0 |  103.86 |    0.00 |    0.00 |     0 | 0.00 || -2.35655 -0.67371 2.09161 20.36337 38.74197 9.89537
 508 |  2050 | -1.84 |  219.60 |     0 |     0 |     0 | -150.53 |    0.00 |    0.00 |     0 | 0.00 || 1.49354 0.02857 -2.71490 9.34345 -26.26587 -9.66936
 509 |  2050 | -2.26 |  231.00 |     0 |     0 |     0 | -166.30 |    0.00 |    0.00 |     0 | 0.00 || -1.51658 0.48878 -2.64429 -11.73887 9.23333 -14.09215
